weight,age,height,size
58,21,167.64,8
63,25,162.56,14
68,34,162.56,14
58,32,177.8,6
68,34,172.72,12
50,39,160.02,6
68,22,152.4,18
54,34,165.1,6
90,50,167.64,18
56,31,165.1,6
61,34,160.02,14
63,41,162.56,14
45,42,152.4,6
61,31,170.18,12
72,46,160.02,18
56,28,167.64,6
61,29,167.64,8
58,34,165.1,8
61,32,170.18,8
60,40,160.02,8
63,31,165.1,12
68,26,167.64,18
83,30,170.18,18
70,48,180.34,14
52,31,157.48,6
47,33,160.02,2
60,28,160.02,8
56,33,167.64,12
49,28,165.1,2
48,34,157.48,2
51,36,165.1,12
77,34,170.18,18
56,29,157.48,8
65,36,152.4,14
60,19,154.94,12
60,32,165.1,8
61,27,165.1,12
68,33,162.56,18
63,20,175.26,8
47,31,157.48,6
90,27,180.34,18
64,41,162.56,14
58,32,162.56,8
63,20,167.64,12
69,35,142.24,18
66,45,167.64,12
72,30,162.56,18
97,46,170.18,18
58,25,167.64,8
63,34,177.8,12
65,32,177.8,14
53,31,162.56,2
58,27,170.18,8
67,35,172.72,14
77,27,175.26,18
48,44,157.48,2
52,28,165.1,2
52,37,160.02,8
62,30,157.48,12
52,43,157.48,8
56,29,154.94,18
54,29,165.1,6
76,37,167.64,18
58,33,165.1,6
53,44,157.48,8
68,29,167.64,12
60,38,167.64,14
61,29,157.48,12
70,25,170.18,14
66,47,154.94,18
70,30,162.56,18
61,44,177.8,6
61,30,160.02,12
52,27,157.48,6
58,42,172.72,8
77,25,162.56,18
70,48,162.56,14
68,29,167.64,14
58,18,167.64,8
61,32,172.72,8
70,49,180.34,18
55,34,165.1,8
61,37,162.56,12
49,30,157.48,6
58,34,160.02,8
63,30,172.72,8
83,37,180.34,18
68,32,177.8,8
57,36,172.72,6
65,37,165.1,12
58,36,170.18,6
58,37,165.1,8
63,28,165.1,14
56,37,172.72,2
45,34,152.4,2
49,45,152.4,6
68,34,165.1,8
58,48,162.56,2
87,66,160.02,18
58,30,165.1,8
74,33,175.26,18
61,36,167.64,8
59,46,175.26,12
68,43,172.72,14
58,24,167.64,12
56,36,175.26,6
46,29,154.94,8
58,34,157.48,12
63,25,157.48,14
58,32,162.56,8
71,27,160.02,18
68,50,170.18,18
59,31,160.02,8
52,33,154.94,6
54,32,160.02,2
57,53,170.18,8
56,28,162.56,6
61,28,175.26,8
59,43,162.56,12
75,36,165.1,18
56,32,162.56,6
45,33,162.56,2
63,24,170.18,8
77,25,162.56,18
58,31,165.1,8
74,42,160.02,18
58,58,162.56,12
61,28,172.72,6
61,36,167.64,8
53,27,160.02,6
62,31,162.56,14
56,33,162.56,8
63,17,160.02,6
68,31,177.8,12
63,42,165.1,8
48,26,162.56,6
58,35,165.1,12
61,49,167.64,14
56,40,165.1,6
69,45,172.72,8
63,26,170.18,12
49,36,157.48,6
49,31,157.48,8
60,49,162.56,8
81,28,170.18,18
54,35,157.48,6
63,26,175.26,6
68,63,167.64,14
68,32,167.64,14
58,30,175.26,12
77,28,165.1,14
47,27,157.48,2
68,35,157.48,18
68,37,170.18,14
54,38,160.02,2
48,36,157.48,6
56,43,170.18,6
79,39,177.8,18
77,43,172.72,18
77,31,167.64,14
68,30,175.26,8
92,23,182.88,18
56,37,154.94,8
57,27,162.56,6
58,28,167.64,8
58,40,162.56,12
58,31,162.56,12
58,30,162.56,8
70,30,165.1,12
61,29,162.56,14
58,29,167.64,6
51,26,157.48,6
81,25,162.56,18
81,38,165.1,18
65,47,170.18,8
71,36,170.18,18
56,27,172.72,8
58,42,157.48,14
53,25,157.48,6
61,33,175.26,6
58,25,165.1,8
62,48,165.1,8
58,31,167.64,6
56,38,167.64,8
65,49,170.18,14
95,38,170.18,18
58,35,170.18,8
70,41,170.18,14
65,28,167.64,18
113,29,177.8,18
58,31,160.02,8
58,42,160.02,8
58,63,170.18,14
51,28,157.48,2
66,38,170.18,18
53,31,170.18,2
68,58,172.72,18
58,36,162.56,14
76,43,167.64,18
72,41,177.8,14
62,59,172.72,12
52,25,157.48,2
72,42,165.1,18
65,28,167.64,12
68,34,160.02,12
70,25,182.88,12
71,40,167.64,18
63,33,162.56,12
79,35,175.26,14
68,27,165.1,14
58,35,165.1,8
61,29,167.64,8
63,63,167.64,18
66,32,172.72,12
53,46,160.02,6
72,34,170.18,14
68,33,177.8,12
56,29,170.18,6
48,32,152.4,2
74,30,167.64,18
55,34,175.26,6
51,35,152.4,6
58,36,165.1,8
62,38,167.64,12
53,29,160.02,2
58,33,160.02,2
54,29,160.02,6
55,26,170.18,8
48,53,160.02,8
56,28,160.02,8
62,49,162.56,18
62,37,170.18,8
54,46,157.48,6
56,32,172.72,6
54,27,167.64,8
62,37,167.64,8
79,36,167.64,18
61,42,175.26,12
74,29,175.26,18
62,32,167.64,12
79,36,154.94,14
50,55,165.1,6
65,31,170.18,8
72,27,170.18,14
50,38,157.48,2
65,62,172.72,18
81,36,167.64,18
63,33,172.72,12
61,70,165.1,18
58,29,165.1,6
68,35,165.1,18
70,35,160.02,18
52,28,160.02,6
89,40,167.64,18
61,37,170.18,8
63,29,172.72,6
45,32,152.4,2
52,32,160.02,6
86,32,165.1,18
65,33,167.64,14
58,31,167.64,14
90,33,172.72,18
72,69,167.64,18
74,34,167.64,18
70,26,182.88,14
58,34,162.56,8
56,62,162.56,8
56,42,170.18,8
61,28,170.18,8
49,33,152.4,2
56,25,157.48,6
49,28,162.56,8
79,35,167.64,18
47,28,167.64,6
49,34,157.48,2
58,29,157.48,14
68,34,177.8,12
58,32,167.64,8
61,29,170.18,8
63,43,167.64,14
65,30,167.64,12
54,33,160.02,6
61,49,170.18,12
56,28,157.48,8
58,40,162.56,14
81,35,162.56,18
56,28,177.8,8
49,31,162.56,2
63,33,165.1,14
70,36,170.18,14
56,33,165.1,6
47,39,152.4,2
64,37,182.88,8
68,28,170.18,12
58,23,167.64,8
61,33,165.1,12
61,38,170.18,18
66,36,172.72,12
56,28,160.02,8
60,30,172.72,12
65,34,170.18,14
51,22,162.56,8
63,31,162.56,14
66,38,162.56,12
51,27,160.02,8
65,28,170.18,12
56,28,157.48,6
63,30,180.34,12
48,27,157.48,2
68,33,160.02,14
57,29,160.02,6
45,29,154.94,6
58,34,175.26,6
63,39,172.72,12
53,33,160.02,2
58,49,165.1,8
63,53,162.56,14
47,32,165.1,2
53,30,157.48,8
57,24,167.64,12
58,31,160.02,8
70,33,167.64,18
63,35,157.48,18
52,28,160.02,8
74,34,154.94,18
56,41,152.4,6
63,32,167.64,8
49,31,157.48,2
70,32,165.1,18
61,28,160.02,8
57,32,160.02,12
54,0,157.48,12
56,27,167.64,8
68,44,175.26,14
48,27,167.64,2
68,35,167.64,14
51,25,157.48,8
95,24,175.26,18
53,26,165.1,6
59,24,170.18,8
56,31,160.02,8
68,48,170.18,14
108,55,170.18,18
81,34,170.18,18
72,29,172.72,18
79,62,165.1,18
47,36,160.02,8
72,30,177.8,12
79,35,157.48,18
64,37,170.18,8
56,33,165.1,6
72,26,177.8,18
106,56,182.88,18
62,32,162.56,8
61,21,162.56,8
54,31,160.02,8
56,37,165.1,6
68,35,167.64,18
63,26,175.26,14
53,45,157.48,8
113,34,170.18,18
61,35,162.56,12
63,40,172.72,14
72,25,170.18,12
68,30,162.56,14
58,25,167.64,8
56,27,160.02,8
70,35,172.72,18
52,42,170.18,6
65,31,162.56,14
72,54,165.1,18
63,34,165.1,14
63,34,177.8,14
52,30,160.02,6
52,37,160.02,6
54,25,165.1,2
58,25,162.56,6
56,33,160.02,6
58,34,175.26,6
72,20,165.1,18
65,33,162.56,14
61,40,162.56,6
50,29,152.4,6
64,19,170.18,8
54,30,165.1,12
61,33,167.64,6
56,52,157.48,12
54,32,167.64,6
52,31,154.94,6
63,37,162.56,8
55,43,160.02,8
57,32,152.4,12
65,34,170.18,8
86,21,175.26,18
49,37,152.4,2
63,26,177.8,8
61,34,162.56,14
52,21,162.56,14
61,24,165.1,12
55,26,170.18,6
71,33,160.02,14
65,23,167.64,12
55,26,170.18,8
72,31,175.26,12
63,26,175.26,8
53,26,162.56,2
60,50,157.48,12
79,55,165.1,18
56,35,162.56,14
68,32,165.1,18
58,40,162.56,12
64,61,167.64,14
86,27,162.56,18
62,42,180.34,6
58,33,160.02,8
65,37,157.48,14
50,32,157.48,2
56,39,167.64,8
54,40,162.56,14
60,29,162.56,12
60,41,170.18,12
56,22,170.18,6
61,28,172.72,12
47,28,157.48,6
54,33,162.56,6
56,30,157.48,14
52,32,165.1,6
63,46,162.56,14
58,23,167.64,8
52,28,157.48,2
68,30,180.34,14
65,39,165.1,14
58,42,165.1,14
68,35,175.26,12
56,42,165.1,8
58,34,167.64,12
68,34,162.56,18
75,27,154.94,18
47,32,152.4,2
58,30,182.88,8
54,27,165.1,6
58,47,157.48,8
74,33,177.8,18
58,28,167.64,6
58,37,170.18,18
56,38,162.56,6
54,30,157.48,6
83,31,177.8,18
68,30,162.56,12
58,28,162.56,8
62,48,172.72,8
58,33,170.18,8
56,32,167.64,6
53,29,160.02,6
54,24,167.64,6
77,24,177.8,18
68,24,177.8,14
63,32,172.72,12
58,24,167.64,12
65,30,175.26,12
54,28,157.48,6
65,25,167.64,12
68,34,167.64,14
61,33,170.18,12
61,30,160.02,8
57,36,175.26,6
81,27,175.26,18
68,27,157.48,18
64,34,165.1,12
56,37,157.48,12
65,27,162.56,12
68,33,167.64,18
90,44,170.18,18
58,38,172.72,8
58,51,177.8,6
58,28,165.1,12
71,31,177.8,12
63,63,172.72,12
68,30,172.72,12
63,32,160.02,14
52,38,167.64,6
56,30,165.1,6
58,26,154.94,8
65,41,167.64,18
52,31,160.02,6
56,32,160.02,8
81,31,172.72,18
58,40,165.1,12
52,27,160.02,2
63,46,172.72,14
72,28,160.02,18
63,33,170.18,8
63,37,170.18,14
58,29,165.1,6
63,44,165.1,14
58,42,165.1,12
46,29,152.4,8
56,28,167.64,6
90,35,157.48,18
53,47,162.56,8
56,37,160.02,6
68,36,177.8,8
58,32,157.48,8
50,27,162.56,2
77,27,172.72,18
86,34,177.8,18
65,40,180.34,12
69,44,170.18,18
49,51,162.56,6
62,57,162.56,12
65,29,167.64,8
62,27,162.56,12
54,32,167.64,6
49,29,160.02,2
58,29,162.56,12
58,29,167.64,6
56,25,162.56,6
62,34,165.1,8
54,26,165.1,6
61,34,167.64,14
63,35,167.64,14
65,31,167.64,12
60,28,170.18,8
68,32,157.48,18
77,29,170.18,18
43,31,152.4,2
54,31,162.56,6
55,29,160.02,8
56,32,167.64,6
62,31,157.48,8
72,43,162.56,18
68,36,167.64,14
72,26,162.56,18
65,34,165.1,18
62,36,162.56,14
58,31,160.02,8
89,30,170.18,18
49,33,162.56,2
77,28,170.18,18
65,29,167.64,12
53,45,162.56,8
65,34,180.34,12
68,29,167.64,12
74,48,165.1,18
55,22,162.56,2
69,28,154.94,12
74,33,177.8,18
47,34,154.94,12
50,45,154.94,6
65,38,157.48,18
56,32,167.64,6
65,32,170.18,14
52,31,160.02,6
72,29,175.26,12
72,31,154.94,18
57,35,170.18,6
65,36,172.72,14
54,30,177.8,6
49,25,170.18,8
90,40,165.1,18
83,42,175.26,18
95,52,170.18,18
58,32,167.64,14
74,30,162.56,18
58,29,165.1,12
60,32,149.86,12
65,37,162.56,14
56,40,165.1,12
61,31,175.26,12
56,28,170.18,8
59,33,162.56,8
72,33,172.72,14
63,39,172.72,12
70,30,180.34,12
62,42,167.64,8
79,31,167.64,18
56,30,170.18,2
68,39,175.26,8
54,24,162.56,8
63,27,152.4,8
74,40,175.26,18
48,27,162.56,2
63,28,175.26,12
61,33,162.56,8
72,34,170.18,14
68,43,157.48,18
64,25,175.26,8
83,24,160.02,18
65,29,172.72,8
70,21,175.26,14
58,29,172.72,8
50,52,160.02,8
49,37,152.4,12
61,41,152.4,14
50,32,165.1,2
68,28,157.48,6
54,22,165.1,8
65,43,160.02,8
58,27,167.64,8
53,28,162.56,8
73,36,165.1,18
53,38,162.56,12
65,35,167.64,12
56,40,157.48,8
53,34,162.56,8
61,34,162.56,12
50,35,175.26,8
56,34,162.56,6
61,25,160.02,12
72,27,167.64,14
68,30,170.18,14
62,29,175.26,8
68,34,170.18,14
52,29,154.94,6
63,27,162.56,14
71,39,175.26,18
58,30,157.48,8
81,30,170.18,18
51,54,157.48,6
76,34,167.64,18
58,34,167.64,12
61,65,172.72,12
51,31,172.72,6
72,35,165.1,14
61,45,160.02,12
54,34,167.64,6
54,22,165.1,6
56,44,154.94,8
56,37,162.56,14
49,33,157.48,6
68,36,162.56,14
61,42,177.8,8
52,53,172.72,2
77,37,172.72,18
74,32,167.64,14
54,46,167.64,6
62,35,160.02,14
54,27,160.02,8
61,31,170.18,8
68,25,165.1,14
63,35,165.1,14
60,26,180.34,6
54,29,160.02,8
65,34,157.48,12
56,37,170.18,6
61,34,165.1,8
72,46,175.26,18
63,35,152.4,12
58,38,167.64,12
65,46,167.64,12
62,31,167.64,12
74,48,180.34,18
70,39,167.64,14
61,31,175.26,8
56,25,170.18,8
63,25,177.8,8
54,29,167.64,6
58,30,170.18,14
61,43,170.18,8
63,33,165.1,14
58,29,162.56,6
52,34,157.48,2
56,29,170.18,8
70,33,177.8,12
62,28,170.18,8
65,51,160.02,14
72,32,167.64,18
50,18,167.64,6
63,26,170.18,8
74,36,175.26,18
70,27,172.72,14
68,28,177.8,12
58,34,167.64,6
52,31,165.1,8
56,30,152.4,14
79,37,172.72,18
49,31,160.02,2
81,53,177.8,18
74,55,180.34,18
56,28,160.02,8
65,28,162.56,12
56,28,154.94,12
61,34,167.64,12
72,34,154.94,18
58,31,165.1,18
64,30,162.56,14
54,28,162.56,6
72,33,162.56,18
63,28,165.1,8
61,25,170.18,8
48,40,165.1,2
79,36,170.18,18
68,51,157.48,18
61,50,162.56,12
65,47,154.94,18
63,31,175.26,6
83,40,180.34,18
54,27,170.18,8
54,28,170.18,6
52,30,170.18,2
62,29,160.02,12
54,29,160.02,8
54,37,157.48,8
54,34,175.26,6
61,36,177.8,8
58,39,177.8,8
54,31,165.1,6
56,37,172.72,8
60,37,172.72,8
62,35,170.18,8
72,35,170.18,14
61,30,167.64,8
62,30,170.18,12
56,27,165.1,8
90,35,162.56,18
54,49,162.56,8
61,29,167.64,12
56,31,170.18,8
49,52,167.64,6
68,29,170.18,12
64,36,157.48,18
70,34,162.56,14
58,27,167.64,6
99,37,165.1,18
52,34,160.02,6
68,33,165.1,12
56,38,167.64,8
58,20,165.1,8
63,37,175.26,14
49,27,170.18,6
61,38,167.64,12
57,33,170.18,6
50,33,165.1,2
61,46,172.72,8
72,29,160.02,12
54,37,162.56,8
54,39,154.94,8
54,64,157.48,6
54,23,162.56,6
48,29,157.48,2
52,30,162.56,6
61,20,170.18,8
54,32,162.56,8
61,29,165.1,8
63,44,157.48,18
58,25,162.56,6
64,66,160.02,18
54,27,157.48,6
47,33,170.18,2
65,33,170.18,8
74,30,160.02,16
87,20,167.64,18
52,32,157.48,2
83,46,175.26,18
56,42,172.72,8
54,28,170.18,6
49,34,162.56,2
63,38,172.72,14
61,35,167.64,12
83,30,167.64,18
54,33,162.56,8
58,28,162.56,6
58,51,165.1,6
55,29,162.56,6
63,33,172.72,14
56,32,162.56,2
56,32,162.56,6
61,45,167.64,18
56,32,162.56,8
58,37,167.64,8
65,37,162.56,18
65,28,170.18,14
72,27,167.64,18
63,25,170.18,14
52,31,157.48,6
68,28,177.8,14
57,35,162.56,12
78,28,162.56,18
79,30,187.96,18
74,37,172.72,14
60,20,167.64,2
61,35,165.1,14
58,38,162.56,12
65,28,167.64,14
70,31,167.64,18
81,34,162.56,18
47,27,162.56,6
61,27,160.02,12
52,30,160.02,6
90,36,177.8,18
58,39,165.1,8
63,36,170.18,18
58,28,160.02,12
47,29,154.94,6
63,30,160.02,6
50,37,162.56,2
79,36,170.18,18
56,31,167.64,8
52,26,157.48,2
60,46,165.1,12
61,25,167.64,8
68,30,165.1,6
77,28,165.1,18
70,54,172.72,18
74,40,175.26,14
54,26,154.94,6
61,25,170.18,6
49,28,162.56,2
59,36,177.8,8
72,29,175.26,14
63,33,162.56,12
61,26,170.18,12
49,37,157.48,2
56,40,172.72,8
65,33,167.64,12
67,41,165.1,14
65,26,162.56,14
60,24,170.18,6
52,30,162.56,6
83,29,170.18,18
56,38,165.1,8
69,32,160.02,16
70,40,175.26,14
54,22,170.18,6
56,32,162.56,6
51,65,152.4,12
99,30,180.34,18
45,24,162.56,2
76,37,162.56,18
52,27,154.94,6
54,22,165.1,6
59,32,165.1,8
65,35,182.88,12
44,31,154.94,8
56,33,170.18,8
72,30,162.56,18
56,37,162.56,8
61,28,172.72,2
65,50,167.64,14
58,37,170.18,8
58,38,167.64,14
74,46,149.86,18
68,29,170.18,14
54,28,157.48,6
70,58,172.72,18
63,41,167.64,8
70,28,177.8,12
63,33,170.18,12
59,31,170.18,8
61,40,160.02,14
83,29,177.8,18
63,31,180.34,8
68,25,172.72,14
68,33,170.18,14
58,30,172.72,6
77,32,177.8,18
70,46,162.56,14
63,36,170.18,12
48,31,157.48,6
58,29,170.18,8
61,37,177.8,6
124,27,172.72,18
65,31,170.18,12
58,47,167.64,8
65,35,175.26,8
60,37,167.64,12
54,37,175.26,8
63,30,172.72,12
54,26,157.48,6
70,26,165.1,18
55,26,170.18,8
68,30,177.8,14
74,27,182.88,18
53,33,165.1,6
79,37,182.88,14
65,33,180.34,8
68,41,167.64,14
52,48,162.56,6
90,48,182.88,18
61,54,160.02,14
63,36,170.18,12
58,30,172.72,12
56,28,172.72,6
72,39,162.56,18
74,34,170.18,14
58,33,160.02,6
58,18,165.1,6
61,70,172.72,14
54,53,170.18,6
56,32,165.1,6
54,27,162.56,6
54,35,170.18,2
61,30,175.26,8
64,34,165.1,14
74,27,170.18,18
58,32,165.1,6
71,40,177.8,14
58,32,160.02,8
58,21,162.56,8
54,33,157.48,6
68,30,170.18,14
48,35,157.48,8
61,32,160.02,14
79,34,180.34,18
51,33,162.56,2
54,33,160.02,6
56,29,165.1,6
81,30,170.18,18
63,35,162.56,8
53,33,160.02,6
58,31,177.8,8
56,29,160.02,6
61,32,175.26,8
81,22,190.5,18
63,28,170.18,8
54,30,165.1,6
56,29,167.64,6
56,31,172.72,2
61,36,162.56,12
60,29,172.72,8
79,41,170.18,18
54,43,162.56,12
61,31,167.64,8
77,54,175.26,14
53,38,162.56,8
55,32,162.56,14
86,32,177.8,18
68,29,167.64,14
52,35,160.02,6
62,46,162.56,8
70,23,165.1,18
49,28,162.56,2
48,43,154.94,2
58,32,172.72,2
58,38,165.1,8
58,29,170.18,8
52,30,157.48,6
56,30,167.64,6
70,36,162.56,18
58,34,177.8,8
66,24,170.18,12
56,44,160.02,8
56,41,162.56,6
48,34,157.48,6
74,38,170.18,18
62,35,162.56,14
56,31,157.48,8
59,23,175.26,8
54,33,160.02,8
61,40,167.64,8
58,54,170.18,8
70,31,157.48,14
63,45,162.56,8
61,53,162.56,8
54,32,154.94,8
56,33,167.64,8
58,30,165.1,6
63,54,162.56,8
56,33,170.18,8
58,32,170.18,8
57,36,165.1,2
50,25,162.56,2
52,28,157.48,6
58,26,167.64,8
54,30,160.02,6
50,29,162.56,2
58,29,165.1,6
56,28,167.64,6
74,26,172.72,14
62,28,172.72,12
63,31,170.18,12
56,26,160.02,8
56,37,162.56,8
53,27,167.64,2
63,26,172.72,8
62,28,162.56,14
58,35,172.72,8
74,37,172.72,14
58,28,167.64,8
61,28,172.72,8
99,36,175.26,18
58,24,175.26,12
54,24,157.48,6
49,51,162.56,6
68,37,165.1,14
56,40,162.56,2
54,31,167.64,8
58,27,160.02,8
95,36,167.64,18
63,51,175.26,14
70,39,172.72,14
58,28,165.1,8
61,28,162.56,12
49,37,157.48,2
58,38,162.56,8
68,31,175.26,12
72,42,175.26,18
52,26,157.48,8
56,29,162.56,8
65,30,154.94,14
58,28,160.02,8
63,27,170.18,8
58,35,162.56,8
60,44,165.1,8
61,30,165.1,12
58,30,167.64,6
52,36,152.4,8
56,40,162.56,6
86,36,175.26,18
57,43,162.56,6
58,29,157.48,6
64,46,160.02,16
71,32,170.18,18
63,21,167.64,8
56,37,162.56,8
56,49,162.56,12
63,55,165.1,12
92,32,160.02,18
83,23,167.64,18
61,33,160.02,14
54,30,157.48,6
59,36,172.72,6
49,25,157.48,6
61,29,165.1,8
57,24,162.56,12
59,25,167.64,8
70,46,172.72,18
54,30,162.56,8
53,30,162.56,6
56,25,170.18,6
52,42,160.02,6
86,31,170.18,18
58,31,167.64,8
47,35,157.48,6
61,35,175.26,8
59,39,167.64,12
68,35,162.56,18
55,21,162.56,6
52,46,152.4,14
63,25,162.56,8
63,34,172.72,8
56,50,162.56,8
56,38,165.1,8
63,40,162.56,8
72,39,172.72,18
62,40,165.1,14
58,26,175.26,6
74,41,162.56,18
61,26,172.72,8
66,28,160.02,12
61,31,170.18,14
78,44,170.18,18
49,25,162.56,2
54,37,162.56,12
90,25,167.64,18
56,31,172.72,12
58,34,175.26,6
54,33,170.18,14
68,35,165.1,14
67,34,167.64,12
72,27,172.72,14
54,28,160.02,2
40,31,152.4,2
68,31,162.56,18
68,30,177.8,12
79,56,170.18,18
70,31,165.1,18
72,33,180.34,18
58,46,165.1,12
63,25,172.72,8
58,28,162.56,8
56,27,172.72,2
86,28,172.72,18
52,54,162.56,6
62,38,167.64,8
52,29,154.94,8
49,42,154.94,6
63,53,167.64,18
56,45,167.64,8
58,47,162.56,14
79,34,165.1,18
52,30,167.64,2
47,36,170.18,2
68,24,177.8,14
56,20,177.8,2
56,31,160.02,8
58,34,175.26,6
80,29,167.64,18
52,36,154.94,8
58,26,157.48,14
55,32,154.94,8
113,29,165.1,18
58,28,170.18,6
61,35,160.02,8
74,35,175.26,14
77,32,162.56,14
54,29,162.56,2
53,34,167.64,6
58,36,170.18,12
58,46,170.18,8
68,27,167.64,14
45,34,152.4,6
56,26,170.18,6
61,36,165.1,8
57,56,172.72,8
54,29,160.02,12
45,32,152.4,6
52,31,162.56,6
55,39,162.56,8
63,26,165.1,14
51,32,167.64,8
83,40,167.64,18
54,37,170.18,6
58,26,177.8,6
74,32,175.26,18
63,30,172.72,14
63,38,167.64,8
54,51,157.48,8
92,53,170.18,18
54,34,162.56,6
57,47,167.64,6
61,37,157.48,12
58,28,154.94,14
65,27,170.18,12
72,31,160.02,14
58,31,170.18,8
63,33,162.56,14
52,29,167.64,6
68,33,172.72,14
82,36,160.02,18
47,37,162.56,6
70,29,170.18,18
55,58,170.18,8
71,28,167.64,18
74,36,165.1,18
63,34,177.8,12
56,32,167.64,6
70,30,180.34,12
61,35,165.1,18
54,27,157.48,8
58,33,165.1,6
58,36,162.56,12
43,30,149.86,2
61,33,167.64,14
59,48,172.72,8
58,49,170.18,8
68,30,175.26,8
58,26,170.18,12
70,55,160.02,14
79,30,172.72,18
54,26,175.26,8
65,43,170.18,14
70,28,167.64,14
54,28,160.02,6
56,35,160.02,6
74,50,167.64,18
71,21,170.18,14
67,32,170.18,14
63,38,157.48,12
58,26,157.48,8
58,27,170.18,8
63,26,177.8,8
65,27,165.1,12
53,41,152.4,12
74,31,157.48,18
56,24,177.8,6
56,26,162.56,6
68,30,167.64,14
61,29,167.64,14
53,27,170.18,8
62,41,157.48,14
47,29,149.86,6
54,33,154.94,8
54,33,157.48,6
81,51,162.56,18
51,22,160.02,2
50,38,157.48,6
54,30,160.02,2
61,38,152.4,14
65,23,167.64,12
51,34,162.56,6
43,22,149.86,6
68,35,162.56,14
55,32,170.18,2
49,40,149.86,8
58,29,162.56,6
52,28,157.48,2
54,37,160.02,6
56,36,175.26,6
54,26,165.1,6
58,33,165.1,8
77,44,162.56,18
83,31,160.02,18
52,38,157.48,8
48,28,160.02,2
49,25,160.02,2
56,23,157.48,8
74,33,170.18,18
74,29,177.8,14
65,32,167.64,14
61,36,157.48,8
55,35,170.18,12
68,31,172.72,12
68,33,162.56,14
86,35,170.18,18
58,31,170.18,6
52,30,160.02,2
77,31,157.48,18
55,27,165.1,6
65,29,177.8,12
63,28,162.56,12
63,34,167.64,14
68,29,160.02,14
61,40,175.26,12
70,25,172.72,8
50,36,152.4,2
48,30,165.1,6
50,35,165.1,2
59,38,165.1,6
68,26,175.26,14
61,30,157.48,18
65,31,160.02,12
63,18,177.8,8
58,32,167.64,8
63,30,170.18,14
58,35,167.64,12
54,32,162.56,8
61,28,154.94,12
58,25,165.1,6
68,50,175.26,14
81,38,175.26,18
72,27,162.56,14
81,26,167.64,18
59,33,162.56,8
50,47,157.48,8
56,30,165.1,6
58,49,157.48,8
65,25,170.18,12
54,25,162.56,6
49,40,157.48,6
61,44,162.56,8
52,32,157.48,8
66,32,172.72,12
57,31,154.94,8
54,52,175.26,6
72,38,167.64,18
68,46,154.94,18
49,24,167.64,2
72,32,165.1,18
45,41,149.86,2
55,36,162.56,12
72,40,165.1,18
56,37,157.48,8
70,29,170.18,14
53,31,167.64,8
70,27,172.72,12
74,27,182.88,18
61,29,170.18,8
61,29,165.1,12
58,33,165.1,8
56,27,165.1,8
56,30,157.48,6
60,37,152.4,12
56,38,165.1,6
63,41,162.56,18
70,33,175.26,18
74,40,175.26,18
63,36,160.02,14
58,35,172.72,8
70,36,175.26,14
49,41,160.02,2
61,33,157.48,12
52,31,160.02,2
64,61,162.56,18
54,34,162.56,6
60,35,170.18,12
58,36,160.02,8
61,48,162.56,14
65,36,172.72,14
55,27,170.18,6
72,27,165.1,18
54,28,152.4,6
80,56,175.26,18
60,27,167.64,8
68,24,165.1,14
83,32,172.72,18
52,37,152.4,6
52,25,162.56,2
68,29,165.1,8
70,28,177.8,12
72,30,167.64,12
51,31,157.48,6
58,28,165.1,8
58,34,157.48,8
65,36,172.72,8
50,38,154.94,2
70,27,157.48,18
58,34,165.1,8
72,36,157.48,18
52,38,154.94,14
68,40,165.1,14
63,32,172.72,14
72,40,177.8,18
53,32,170.18,6
58,30,160.02,8
52,23,162.56,8
54,49,167.64,6
63,29,152.4,12
84,37,157.48,18
56,31,165.1,8
72,44,180.34,18
57,29,172.72,6
117,32,170.18,18
94,52,167.64,18
63,33,157.48,18
49,34,162.56,6
79,37,172.72,18
56,36,165.1,8
49,41,152.4,6
56,31,165.1,6
72,29,170.18,14
61,25,167.64,8
108,29,182.88,18
66,48,172.72,18
61,43,175.26,12
48,35,157.48,2
58,28,167.64,8
54,40,154.94,6
70,36,160.02,18
58,31,170.18,8
70,34,185.42,18
76,31,167.64,18
54,23,162.56,2
58,29,167.64,8
56,34,167.64,6
68,36,152.4,18
47,41,162.56,6
54,27,160.02,8
53,31,162.56,6
61,33,167.64,6
61,28,175.26,14
54,26,170.18,6
55,30,162.56,8
62,39,170.18,12
63,30,182.88,8
47,35,160.02,6
63,26,157.48,8
53,31,157.48,6
63,32,172.72,12
52,35,167.64,2
74,40,175.26,18
54,35,152.4,6
70,29,165.1,14
56,28,172.72,2
73,34,162.56,14
58,22,152.4,8
55,20,160.02,6
90,29,162.56,18
72,33,165.1,18
63,30,165.1,8
58,29,170.18,8
58,41,165.1,6
81,36,177.8,18
54,31,172.72,6
58,35,160.02,8
88,25,185.42,18
54,27,165.1,2
108,57,167.64,18
52,60,167.64,8
56,26,162.56,8
58,35,165.1,14
61,44,162.56,12
82,52,162.56,18
58,37,167.64,6
54,39,157.48,8
63,28,165.1,14
50,32,162.56,8
58,43,170.18,8
90,36,182.88,18
68,55,160.02,18
56,40,167.64,8
61,30,162.56,8
49,55,167.64,8
59,28,167.64,8
61,25,167.64,12
58,41,157.48,14
56,32,157.48,8
47,28,154.94,6
50,28,157.48,2
65,30,160.02,6
78,26,160.02,18
56,33,170.18,6
61,39,170.18,8
62,40,170.18,12
54,30,165.1,6
61,32,177.8,14
81,36,170.18,18
54,53,160.02,6
61,34,160.02,14
